36.924165970557596,30.01458948301724,13.075834029442401,29.930847024919267,2,14.1859687997155
49.702380952380956,22.97161175522671,14.136904761904761,33.94803110191614,2,16.2839446839921
56.561357940435265,18.771785515234516,26.972862563921414,38.6190875006385,2,19.3576443335988
77.87698412698413,7.936507936507936,20.634920634920633,33.5813492063492,2,17.1919319084833
85.7957091361515,17.881063120975547,24.124925784483416,43.50286545045302,2,21.2110377509112
99.58367680833305,24.237681164628835,24.305624280372452,39.796183517083435,2,19.4172576058505
123.58551619415614,23.98221336219468,23.707324534572898,35.86401679653547,2,17.756044799867
138.04307265389136,25.77636785538934,20.29026067944199,39.64670271692578,2,20.0188301137134
151.10859580933283,33.23887644329856,18.199251885604962,32.6589410170189,2,16.7194364199818
166.71626984126985,25.79365079365079,16.61706349206349,34.20138888888889,2,17.2099807576807
