51.091269841269835,5.117988027115069,68.89880952380952,9.546606651138783,1,17.5422736083412
43.118112572806304,12.482756430986907,48.85111309643457,20.96043083774266,1,15.7118197858566
44.26575159232615,33.514884694142445,30.816707005339754,37.74007562331787,1,19.4267447535708
51.636904761904766,27.802579365079364,46.37072292099816,29.282004884400376,1,17.6572926253577
67.21144011165913,22.020576721122968,33.807844003500705,31.234404975836252,1,16.3643449414432
96.13095238095238,0.0496031746031746,19.02651699000225,32.46527777777778,1,16.9155555261952
100.69444444444444,17.71449026091386,15.348746980918538,32.18630338987979,1,16.2059457695095
114.73214285714286,20.210858422522183,23.701228863883635,37.57683999017623,1,19.520078034092
120.28769841269842,27.03340933817949,43.50198412698413,27.95181564195798,1,17.371546358344
119.68251623686396,8.031770988505029,39.19645201710429,37.450396825396595,1,18.9998734382153
146.5335839676147,15.600198412698411,29.260066826036073,39.45932539682539,1,21.9760850217635
