21.969845770335162,11.755952380952381,22.520038181554273,36.23511904761905,2,10.1182984227923
43.30357142857143,23.181616722703794,22.591952067276345,29.05052613443906,2,9.18329307719269
57.78812196651152,28.94860524457429,26.42646089776019,27.47210396355713,2,9.37373198205659
64.24954429590393,9.871031746031747,23.54807475171512,39.93542680385934,2,12.0210650482278
82.44047619047619,28.621031746031747,16.26984126984127,29.836309523809522,2,8.5719677491505
87.4841075587395,30.44835045239115,22.06756038848265,31.101098861649405,2,8.62868725150632
25.396825396825395,47.172619047619044,76.43849206349206,21.602182539682538,2,18.0759015948938
106.73765916329978,37.17757936507937,15.23654718590656,30.704365079365083,2,8.7735158036466
109.82142857142858,29.76190476190476,25.64484126984127,30.45634920634921,2,9.99464844418019
131.74603174603175,31.76010466538274,14.384920634920634,37.93950834987351,2,11.1751576760786
139.83714919967022,35.714285714285715,20.69014277149965,35.127579393587695,2,10.9180103601528
159.6948468338849,38.97552119490292,17.34524684691819,27.517534360652643,2,8.16654919535883
127.44213944762699,15.196855664084506,49.5921083227341,20.416834921745593,2,13.1590152377012
140.97222222222223,22.445436507936506,48.21664518611161,25.85849757378177,2,13.4434363458378
117.21230158730158,14.558531746031747,36.73827839679871,25.020209571560933,2,10.5047288992897
103.25067145783903,12.475198412698413,28.107320923480657,30.208333333333336,2,9.98386374605884
81.49801587301587,7.973892708226987,32.95767036347708,27.739003012137008,2,10.6183487923642
